,assembly,organism_name,group,taxid,total_gene_number
1516,GCF_000006335.3,Candida_tropicalis_MYA-3404,fungi,294747,6254
1517,GCF_002954075.1,Cryptococcus_deuterogattii_R265,fungi,294750,6408
1518,GCF_023758025.1,Alternaria_triticimaculans,fungi,297637,10994
1519,GCF_010093625.1,Macroventuria_anomochaeta,fungi,301207,12940
1520,GCF_028827735.1,Penicillium_macrosclerotiorum,fungi,303699,11713
1521,GCF_000143365.1,Chaetomium_globosum_CBS_148.51,fungi,306901,11040
1522,GCF_010094085.1,Westerdykella_ornata,fungi,318751,10405
1523,GCF_000146915.1,Parastagonospora_nodorum_SN15,fungi,321614,15990
1524,GCF_000209165.1,Scheffersomyces_stipitis_CBS_6054,fungi,322104,5818
1525,GCF_022478825.1,Daldinia_caldariorum,fungi,326644,10397
1526,GCF_008694065.1,Daldinia_childiae,fungi,326645,9567
1527,GCF_022478715.1,Daldinia_decipiens,fungi,326647,10735
1528,GCF_022578975.1,Hypoxylon_trugodes,fungi,326681,11996
1529,GCF_022495145.1,Xylaria_bambusicola,fungi,326684,12119
1530,GCF_022578515.1,Annulohypoxylon_truncatum,fungi,327061,11144
1531,GCF_000002655.1,Aspergillus_fumigatus_Af293,fungi,330879,9630
1532,GCF_000149645.3,Aspergillus_fischeri_NRRL_181,fungi,331117,10388
1533,GCF_000143535.2,Botrytis_cinerea_B05.10,fungi,332648,11698
1534,GCF_000149555.1,Fusarium_verticillioides_7600,fungi,334819,15890
1535,GCF_038362705.1,Apiospora_aurea,fungi,335848,15187
1536,GCF_038362585.1,Apiospora_marii,fungi,335849,16453
1537,GCF_000219625.1,Zymoseptoria_tritici_IPO323,fungi,336722,10941
1538,GCF_000003515.1,Uncinocarpus_reesii_1704,fungi,336963,7760
1539,GCF_000149615.1,Aspergillus_terreus_NIH2624,fungi,341663,10401
1540,GCF_001662655.1,Pseudogymnoascus_verrucosus,fungi,342668,10573
1541,GCF_000002715.2,Aspergillus_clavatus_NRRL_1,fungi,344612,9121
1542,GCF_000835505.1,Exophiala_xenobiotica,fungi,348802,12019
1543,GCF_030913505.1,Colletotrichum_phormii,fungi,359342,15209
1544,GCF_000182925.2,Neurospora_crassa_OR74A,fungi,367110,9757
1545,GCF_000185945.1,Cryptococcus_gattii_WM276,fungi,367775,6565
1546,GCF_022376455.1,Epithele_typhae,fungi,378194,13761
1547,GCF_038497915.1,Lipomyces_doorenjongii,fungi,383834,7319
1548,GCF_000340215.1,Pseudocercospora_fijiensis_CIRAD86,fungi,383855,13059
1549,GCF_010094035.1,Trematosphaeria_pertusa,fungi,390896,17296
1550,GCF_001481775.2,Trichoderma_gamsii,fungi,398673,11171
1551,GCF_000149845.2,Schizosaccharomyces_japonicus_yFS275,fungi,402676,4878
1552,GCF_000170995.1,Trichoderma_virens_Gv29-8,fungi,413071,12405
1553,GCF_028974205.1,Penicillium_antarcticum,fungi,416450,11212
1554,GCF_000149925.1,Puccinia_graminis_f._sp._tritici_CRL_75-36-700-3,fungi,418459,15800
1555,GCF_003013735.1,Candidozyma_pseudohaemuli,fungi,418784,5134
1556,GCF_024521655.1,Durotheca_rogersii,fungi,419775,10535
1557,GCF_021436955.1,Diplodia_seriata,fungi,420778,10553
1558,GCF_000181695.2,Malassezia_globosa_CBS_7966,fungi,425265,4278
1559,GCF_000149955.1,Fusarium_oxysporum_f._sp._lycopersici_4287,fungi,426428,20925
1560,GCF_023758075.1,Alternaria_novae-zelandiae,fungi,430562,10919
1561,GCF_000167675.1,Trichoderma_reesei_QM6a,fungi,431241,9109
1562,GCF_000150035.1,Vanderwaltozyma_polyspora_DSM_70294,fungi,436907,5328
1563,GCF_000003125.1,Talaromyces_stipitatus_ATCC_10500,fungi,441959,12457
1564,GCF_018416015.2,Coccidioides_posadasii_str._Silveira,fungi,443226,8299
1565,GCF_000150115.1,Histoplasma_capsulatum_G186AR,fungi,447093,9253
1566,GCF_016906535.1,Rhizoctonia_solani,fungi,456999,12301
1567,GCF_001664045.1,Ogataea_polymorpha,fungi,460523,5153
1568,GCF_010093815.1,Pseudovirgaria_hyperparasitica,fungi,470096,11218
1569,GCF_011800055.1,Colletotrichum_gloeosporioides,fungi,474922,15368
1570,GCF_000150505.1,Schizosaccharomyces_octosporus_yFS286,fungi,483514,4986
1571,GCF_000143565.1,Laccaria_bicolor_S238N-H82,fungi,486041,18215
1572,GCF_023343755.2,Candida_oxycetoniae,fungi,497107,4896
1573,GCF_024610255.1,Candida_jiufengensis,fungi,497108,5671
1574,GCF_024610245.1,Candida_pseudojiufengensis,fungi,497109,5808
1575,GCF_003013715.1,Candidozyma_auris,fungi,498019,5327
1576,GCF_000150675.1,Verticillium_dahliae_VdLs.17,fungi,498257,10535
1577,GCF_013426205.1,Metarhizium_brunneum,fungi,500148,11405
1578,GCF_000150705.2,Paracoccidioides_lutzii_Pb01,fungi,502779,8826
1579,GCF_000150735.1,Paracoccidioides_brasiliensis_Pb18,fungi,502780,8390
1580,GCF_000184455.2,Aspergillus_oryzae_RIB40,fungi,510516,12074
1581,GCF_000213175.1,Neurospora_tetrasperma_FGSC_2508,fungi,510951,10380
1582,GCF_000226545.1,Podospora_anserina_S_mat+,fungi,515849,10518
1583,GCF_000150825.1,Verticillium_alfalfae_VaMs.102,fungi,526221,10237
1584,GCF_000150975.2,Nannizzia_gypsea_CBS_118893,fungi,535722,8921
1585,GCF_000151145.1,Microsporum_canis_CBS_113480,fungi,554155,8765
1586,GCF_000146045.2,Saccharomyces_cerevisiae_S288C,fungi,559292,6017
1587,GCF_000142805.1,Lachancea_thermotolerans_CBS_6340,fungi,559295,5092
1588,GCF_000003525.1,Blastomyces_dermatitidis_ER-3,fungi,559297,9754
1589,GCF_000003855.2,Blastomyces_gilchristii_SLH14081,fungi,559298,9692
1590,GCF_000151425.1,Trichophyton_rubrum_CBS_118892,fungi,559305,8616
1591,GCF_014066315.1,Letharia_lupina,fungi,560253,11013
1592,GCF_019202705.1,[Candida]_subhashii,fungi,561895,6146
1593,GCF_000732125.1,Scedosporium_apiospermum,fungi,563466,8375
1594,GCF_035658355.1,Kwoniella_shivajii,fungi,564305,7879
1595,GCF_023758015.1,Alternaria_viburni,fungi,566460,11747
1596,GCF_000835495.1,Cladophialophora_immunda,fungi,569365,12830
1597,GCF_000226095.1,Thermothelomyces_thermophilus_ATCC_42464,fungi,573729,9097
1598,GCF_000026945.1,Candida_dubliniensis_CD36,fungi,573826,5859
1599,GCF_035927965.1,Recurvomyces_mirabilis,fungi,574656,10917
1600,GCF_010093595.1,Mytilinidion_resinicola,fungi,574789,16792
1601,GCF_000226115.1,Thermothielavioides_terrestris_NRRL_8126,fungi,578455,9802
1602,GCF_000271645.1,Tremella_mesenterica_DSM_1558,fungi,578456,8291
1603,GCF_000218685.1,Serpula_lacrymans_var._lacrymans_S7.9,fungi,578457,12920
1604,GCF_000143185.2,Schizophyllum_commune_H4-8,fungi,578458,16187
1605,GCF_001329695.1,Rhodotorula_graminis_WP1,fungi,578459,7222
1606,GCF_026210795.1,Rhizophagus_irregularis,fungi,588596,30147
1607,GCF_033458365.1,Neurospora_hispaniola,fungi,588809,10446
1608,GCF_042370955.1,Sodiomyces_alcalophilus_JCM_7366,fungi,591952,9437
1609,GCF_038021145.1,Phyllosticta_citriasiana,fungi,595635,10290
1610,GCF_000300555.1,Agaricus_bisporus_var._burnettii_JB137-S8,fungi,597362,11271
1611,GCF_000313525.1,Fibroporia_radiculosa,fungi,599839,9262
1612,GCF_000223485.1,Spathaspora_passalidarum_NRRL_Y-27907,fungi,619300,5983
1613,GCF_000027005.1,Komagataella_phaffii_GS115,fungi,644223,5040
1614,GCF_000145635.1,Gaeumannomyces_tritici_R3-111a-1,fungi,644352,14458
1615,GCF_000149035.1,Colletotrichum_graminicola_M1.001,fungi,645133,12019
1616,GCF_000182565.1,Spizellomyces_punctatus_DAOM_BR117,fungi,645134,8950
1617,GCF_000300595.1,Phanerochaete_carnosa_HHB-10118-sp,fungi,650164,13918
1618,GCF_000004155.1,Schizosaccharomyces_cryophilus_OY26,fungi,653667,5155
1619,GCF_000280675.1,Beauveria_bassiana_ARSEF_2860,fungi,655819,10364
1620,GCF_000187425.2,Metarhizium_robertsii_ARSEF_23,fungi,655844,11688
1621,GCF_000143105.1,Grosmannia_clavigera_kw1407,fungi,655863,8312
1622,GCF_001641265.1,Pseudogymnoascus_destructans,fungi,655981,9405
1623,GCF_013085055.1,Fusarium_oxysporum_Fo47,fungi,660027,17127
1624,GCF_000151355.1,Fusarium_vanettenii_77-13-4,fungi,660122,15708
1625,GCF_011745365.1,Cryphonectria_parasitica_EP155,fungi,660469,11588
1626,GCF_000151505.1,Trichophyton_verrucosum_HKI_0517,fungi,663202,8028
1627,GCF_000151125.1,Trichophyton_benhamiae_CBS_112371,fungi,663331,7974
1628,GCF_000146945.2,Sclerotinia_sclerotiorum_1980_UF-70,fungi,665079,14490
1629,GCF_000338995.1,Bipolaris_sorokiniana_ND90Pr,fungi,665912,12210
1630,GCF_000344685.1,Gloeophyllum_trabeum_ATCC_11539,fungi,670483,11755
1631,GCF_002117355.1,Postia_placenta_MAD-698-R-SB12,fungi,670580,12537
1632,GCF_000263375.1,Wallemia_mellicola_CBS_633.66,fungi,671144,5277
1633,GCF_000359705.1,Exserohilum_turcica_Et28A,fungi,671987,11687
1634,GCF_010093535.1,Lindgomyces_ingoldianus,fungi,673940,15946
1635,GCF_030913465.1,Colletotrichum_navitas,fungi,681940,14678
1636,GCF_001661255.1,Wickerhamomyces_anomalus_NRRL_Y-366-8,fungi,683960,6421
1637,GCF_000203795.2,Batrachochytrium_dendrobatidis_JAM81,fungi,684364,8386
1638,GCF_029851405.1,Lichtheimia_ornata,fungi,688661,13016
1639,GCF_013390195.1,Colletotrichum_siamense,fungi,690259,15190
1640,GCF_001890905.1,Aspergillus_aculeatus_ATCC_16872,fungi,690307,10830
1641,GCF_000320565.1,Sphaerulina_musiva_SO2202,fungi,692275,10144
1642,GCF_000271605.1,Fomitiporia_mediterranea_MF3_22,fungi,694068,11330
1643,GCF_022702325.1,Drepanopeziza_brunnea_f._sp._'multigermtubi',fungi,698441,9615
1644,GCF_001661265.1,Saitoella_complicata_NRRL_Y-17804,fungi,698492,7023
1645,GCF_022836535.1,Colletotrichum_spaethianum,fungi,700344,12842
1646,GCF_035048745.1,Mucor_velutinosus,fungi,708070,13295
1647,GCF_027942845.1,Colletotrichum_fioriniae,fungi,710243,11830
1648,GCF_000338955.1,Baudoinia_panamericana_UAMH_10762,fungi,717646,10500
1649,GCF_000271585.1,Trametes_versicolor_FP-101664_SS1,fungi,717944,14292
1650,GCF_000264905.1,Stereum_hirsutum_FP-91666_SS1,fungi,721885,14066
1651,GCF_000275845.1,Dichomitus_squalens_LYAD-421_SS1,fungi,732165,12275
1652,GCF_000264995.1,Punctularia_strigosozonata_HHB-11173_SS5,fungi,741275,11540
1653,GCF_000271625.1,Coniophora_puteana_RWD-64-598_SS2,fungi,741705,13758
1654,GCF_000320585.1,Heterobasidion_irregulare_TC_32-1,fungi,747525,13271
1655,GCF_000204055.1,Melampsora_larici-populina_98AG31,fungi,747676,16257
1656,GCF_019321695.1,Diaporthe_batatas,fungi,748121,13864
1657,GCF_020726555.1,Boeremia_exigua,fungi,749465,12871
1658,GCF_000225545.1,Orbilia_oligospora_ATCC_24927,fungi,756982,11479
1659,GCF_000221225.1,Thermochaetoides_thermophila_DSM_1495,fungi,759272,7164
1660,GCF_001672515.1,Colletotrichum_higginsianum_IMI_349063,fungi,759273,14651
1661,GCF_001661235.1,Pichia_membranifaciens_NRRL_Y-2026,fungi,763406,5542
1662,GCF_001638985.1,Phycomyces_blakesleeanus_NRRL_1555(-),fungi,763407,16542
1663,GCF_000708205.1,Mixia_osmundae_IAM_14324,fungi,764103,6858
1664,GCF_001889945.1,Aspergillus_brasiliensis_CBS_101740,fungi,767769,12985
1665,GCF_001692895.1,Cenococcum_geophilum_1.58,fungi,794803,14695
1666,GCF_001640025.1,Sugiyamaella_lignohabitans,fungi,796027,5128
1667,GCF_001646965.1,Fonsecaea_nubica,fungi,856822,11681
1668,GCF_003019875.1,Amorphotheca_resinae_ATCC_22711,fungi,857342,9642
1669,GCF_000230625.1,Exophiala_dermatitidis_NIH_UT8656,fungi,858893,9285
1670,GCF_001664035.1,Metschnikowia_bicuspidata_var._bicuspidata_NRRL_YB-4993,fungi,869754,5837
1671,GCF_019207475.1,Ogataea_angusta,fungi,870730,5441
1672,GCF_000187245.1,Ogataea_parapolymorpha_DL-1,fungi,871575,5325
1673,GCF_000146465.1,Encephalitozoon_intestinalis_ATCC_50506,fungi,876142,1938
1674,GCF_008065305.1,Cutaneotrichosporon_oleaginosum,fungi,879819,7911
1675,GCF_000250985.1,Nematocida_parisii_ERTm1,fungi,881290,2661
1676,GCF_000277815.2,Encephalitozoon_hellem_ATCC_50504,fungi,907965,1847
1677,GCF_041956535.1,Calcarisporiella_thermophila,fungi,911321,11722
1678,GCF_000523435.1,Bipolaris_zeicola_26-R-13,fungi,930089,12853
1679,GCF_000523455.1,Bipolaris_oryzae_ATCC_44560,fungi,930090,12002
1680,GCF_000527765.1,Bipolaris_victoriae_FI3,fungi,930091,12882
1681,GCF_000235365.1,Eremothecium_cymbalariae_DBVPG#7215,fungi,931890,4432
1682,GCF_000300575.1,Agaricus_bisporus_var._bisporus_H97,fungi,936046,10444
1683,GCF_024613125.1,Pisolithus_orientalis,fungi,936130,12202
1684,GCF_000192795.1,Vavraia_culicis_subsp._floridensis,fungi,948595,2773
1685,GCF_000225605.1,Cordyceps_militaris_CM01,fungi,983644,9651
1686,GCF_003025095.1,Trichoderma_harzianum_CBS_226.95,fungi,983964,14064
1687,GCF_001661405.1,Cyberlindnera_jadinii_NRRL_Y-1542,fungi,983966,6032
1688,GCF_001661395.1,Hyphopichia_burtonii_NRRL_Y-1933,fungi,984485,5995
1689,GCF_001661335.1,Babjeviella_inositovora_NRRL_Y-12698,fungi,984486,6397
1690,GCF_001661415.1,Suhomyces_tanzawaensis_NRRL_Y-17324,fungi,984487,5884
1691,GCF_038025025.1,Phyllosticta_citribraziliensis,fungi,989973,10694
1692,GCF_000231115.1,Vittaforma_corneae_ATCC_50505,fungi,993615,2239
1693,GCF_028828465.1,Penicillium_psychrosexuale,fungi,1002107,10487
1694,GCF_001417885.1,Kluyveromyces_marxianus_DMKU3-1042,fungi,1003335,4941
1695,GCF_000303195.2,Fusarium_pseudograminearum_CS3096,fungi,1028729,12397
1696,GCF_001890125.1,Aspergillus_versicolor_CBS_583.65,fungi,1036611,13222
1697,GCF_001890705.1,Aspergillus_sydowii_CBS_593.65,fungi,1036612,13579
1698,GCF_000711695.1,Tilletiaria_anomala_UBC_951,fungi,1037660,6808
1699,GCF_000313485.1,Wickerhamomyces_ciferrii,fungi,1041607,6702
1700,GCF_019915245.1,Fusarium_musae,fungi,1042133,13672
1701,GCF_000721785.1,Aureobasidium_pullulans_EXF-150,fungi,1043002,11844
1702,GCF_000721775.1,Aureobasidium_melanogenum_CBS_110374,fungi,1043003,10582
1703,GCF_000721765.1,Aureobasidium_namibiae_CBS_147.97,fungi,1043004,10259
1704,GCF_000721755.1,Aureobasidium_subglaciale_EXF-2481,fungi,1043005,10792
1705,GCF_003724135.2,Verticillium_nonalfalfae,fungi,1051616,9430
1706,GCF_011745625.1,Cladosporium_halotolerans,fungi,1052096,9704
1707,GCF_016861625.1,Aspergillus_luchuensis,fungi,1069201,12662
1708,GCF_000349005.2,Pneumocystis_murina_B123,fungi,1069680,3623
1709,GCF_023601865.1,Aspergillus_affinis,fungi,1070780,11661
1710,GCF_000227115.2,Naumovozyma_dairenensis_CBS_421,fungi,1071378,5546
1711,GCF_000315915.1,Henningerozyma_blattae_CBS_6284,fungi,1071380,5388
1712,GCF_000236905.1,Tetrapisispora_phaffii_CBS_4417,fungi,1071381,5252
1713,GCF_000304475.1,Kazachstania_africana_CBS_2517,fungi,1071382,5375
1714,GCF_000348985.1,Huiozyma_naganishii_CBS_8797,fungi,1071383,5319
1715,GCF_001890725.1,Aspergillus_wentii_DTO_134E9,fungi,1073089,12434
1716,GCF_001890105.1,Penicilliopsis_zonata_CBS_506.65,fungi,1073090,9869
1717,GCF_036850825.1,Scheffersomyces_amazonensis,fungi,1078765,6070
1718,GCF_021365365.1,Ilyonectria_robusta,fungi,1079257,20496
1719,GCF_028827665.1,Penicillium_hispanicum,fungi,1080232,10111
1720,GCF_010093935.1,Zasmidium_cellare_ATCC_36951,fungi,1080233,16015
1721,GCF_001298625.1,Saccharomyces_eubayanus,fungi,1080349,5377
1722,GCF_000804445.1,Metarhizium_album_ARSEF_1941,fungi,1081103,8472
1723,GCF_001636725.1,Cordyceps_fumosorosea_ARSEF_2679,fungi,1081104,10061
1724,GCF_000260195.1,Fusarium_odoratissimum_NRRL_54006,fungi,1089451,16634
1725,GCF_030411735.1,Phialemonium_atrogriseum,fungi,1093897,11400
1726,GCF_004353045.1,Thyridium_curvatum,fungi,1093900,12456
1727,GCF_012550715.1,Geosmithia_morbida,fungi,1094350,7812
1728,GCF_011947395.1,Colletotrichum_karsti,fungi,1095194,13328
1729,GCF_002865645.1,Hyaloscypha_bicolor_E,fungi,1095630,18598
1730,GCF_028828025.1,Penicillium_rubens,fungi,1108849,11626
1731,GCF_000409485.1,Glarea_lozoyensis_ATCC_20868,fungi,1116229,13083
1732,GCF_038497785.1,Limtongia_smithiae,fungi,1125753,6067
1733,GCF_000320785.1,Rhodotorula_toruloides_NP11,fungi,1130832,8140
1734,GCF_028827165.1,Penicillium_cosmopolitanum,fungi,1131564,14273
1735,GCF_028826775.1,Penicillium_argentinense,fungi,1131581,12143
1736,GCF_021365285.1,Talaromyces_proteolyticus,fungi,1131652,13585
1737,GCF_028827265.1,Penicillium_atrosanguineum,fungi,1132637,10997
1738,GCF_000315875.1,Candida_orthopsilosis_Co_90-125,fungi,1136231,5678
1739,GCF_002105095.1,Pseudomassariella_vexata,fungi,1141098,12564
1740,GCF_042370625.1,Thermothelomyces_heterothallicus_CBS_202.75,fungi,1149848,9216
1741,GCF_010094145.1,Didymella_exigua_CBS_183.55,fungi,1150837,12355
1742,GCF_045866475.1,Madurella_fahalii,fungi,1157608,11331
1743,GCF_000687475.1,Ustilaginoidea_virens,fungi,1159556,8297
1744,GCF_001890805.1,Aspergillus_glaucus_CBS_516.65,fungi,1160497,11254
1745,GCF_028828045.1,Penicillium_odoratum,fungi,1167516,12000
1746,GCF_000281105.1,Coniosporium_apollinis_CBS_100218,fungi,1168221,9308
1747,GCF_010015615.1,Cucurbitaria_berberidis_CBS_394.84,fungi,1168544,12384
1748,GCF_033439665.1,Chaetomium_strumarium,fungi,1170767,10185
1749,GCF_003444635.1,Morchella_importuna,fungi,1174673,11642
1750,GCF_020137385.1,Morchella_sextelata,fungi,1174677,13182
1751,GCF_010093885.1,Aplosporella_prunicola_CBS_121167,fungi,1176127,12531
1752,GCF_000280035.1,Encephalitozoon_romaleae_SJ-2008,fungi,1178016,1831
1753,GCF_000585585.1,Capronia_coronata_CBS_617.96,fungi,1182541,9231
1754,GCF_000585565.1,Capronia_epimyces_CBS_606.96,fungi,1182542,10469
1755,GCF_000585535.1,Cladophialophora_psammophila_CBS_110553,fungi,1182543,13421
1756,GCF_000585515.1,Cladophialophora_yegresii_CBS_114405,fungi,1182544,10118
1757,GCF_000709125.1,Exophiala_aquamarina_CBS_119918,fungi,1182545,13118
1758,GCF_000293215.1,Trichosporon_asahii_var._asahii_CBS_2479,fungi,1186058,8311
1759,GCF_013036055.1,Alternaria_burnsii,fungi,1187904,11314
1760,GCF_023758085.1,Alternaria_hordeiaustralica,fungi,1187925,11036
1761,GCF_024043165.1,Alternaria_incomplexa,fungi,1187928,10979
1762,GCF_024291825.1,Alternaria_postmessia,fungi,1187938,11632
1763,GCF_020736505.1,Alternaria_rosae,fungi,1187941,12640
1764,GCF_023758065.1,Alternaria_ventricosa,fungi,1187951,10954
1765,GCF_001896365.1,Talaromyces_amestolkiae,fungi,1196081,10403
1766,GCF_024610275.1,Candida_theae,fungi,1198502,5385
1767,GCF_030867565.1,Colletotrichum_costaricense,fungi,1209916,17065
1768,GCF_030913485.1,Colletotrichum_godetiae,fungi,1209918,16071
1769,GCF_001831195.1,Colletotrichum_orchidophilum,fungi,1209926,14452
1770,GCF_011075155.1,Colletotrichum_scovillei,fungi,1209932,13419
1771,GCF_030869305.1,Colletotrichum_tamarilloi,fungi,1209934,17330
1772,GCF_000319635.2,Colletotrichum_fructicola_Nara_gc5,fungi,1213859,17388
1773,GCF_026229845.1,Diaporthe_amygdali,fungi,1214568,15635
1774,GCF_013390185.1,Colletotrichum_aenigma,fungi,1215731,15190
1775,GCF_003426965.1,Aspergillus_tanneri,fungi,1220188,11682
1776,GCF_016861865.1,Aspergillus_puulaauensis,fungi,1220207,13606
1777,GCF_000365145.1,Cyphellophora_europaea_CBS_101466,fungi,1220924,11094
1778,GCF_900067095.1,Fusarium_proliferatum_ET1,fungi,1227346,16136
1779,GCF_000516985.1,Pestalotiopsis_fici_W106-1,fungi,1229662,15413
1780,GCF_000349305.1,Malassezia_sympodialis_ATCC_42132,fungi,1230383,3318
1781,GCF_002926085.2,Candidozyma_duobushaemuli,fungi,1231522,5173
1782,GCF_000938715.1,Lachancea_lanzarotensis,fungi,1245769,5056
1783,GCF_000464535.1,Endocarpon_pusillum_Z07020,fungi,1263415,9238
1784,GCF_036426115.1,Kwoniella_botswanensis,fungi,1268659,8614
1785,GCF_000417875.1,Pseudozyma_flocculosa_PF-1,fungi,1277687,6877
1786,GCF_000365165.1,Cladophialophora_carrionii_CBS_160.54,fungi,1279043,10373
1787,GCF_900079805.1,Fusarium_fujikuroi_IMI_58289,fungi,1279085,14810
1788,GCF_003144205.1,Meira_miltonrushii,fungi,1280837,7444
1789,GCF_000392275.1,Phaeoacremonium_minimum_UCRPA7,fungi,1286976,8834
1790,GCF_001720155.1,Cryptococcus_wingfieldii_CBS_7118,fungi,1295528,8094
1791,GCF_001720195.1,Cryptococcus_depauperatus_CBS_7841,fungi,1295531,6341
1792,GCF_001720205.1,Cryptococcus_amylolentus_CBS_6039,fungi,1295533,8249
1793,GCF_036810415.1,Kwoniella_dendrophila_CBS_6074,fungi,1295534,8023
1794,GCF_000512605.2,Kwoniella_pini_CBS_10737,fungi,1296096,7809
1795,GCF_000512585.2,Kwoniella_bestiolae_CBS_10118,fungi,1296100,9111
1796,GCF_000835755.1,Cryptococcus_tetragattii_IND107,fungi,1296105,6646
1797,GCF_000836335.1,Cryptococcus_bacillisporus_CA1280,fungi,1296109,6694
1798,GCF_000512565.2,Kwoniella_dejecticola_CBS_10117,fungi,1296121,8632
1799,GCF_000507465.2,Kwoniella_mangroviensis_CBS_8507,fungi,1296122,8516
1800,GCF_000400465.1,Wallemia_ichthyophaga_EXF-994,fungi,1299270,4863
1801,GCF_036884685.1,Scheffersomyces_xylosifermentans,fungi,1304137,6180
1802,GCF_000403515.1,Pseudozyma_hubeiensis_SY62,fungi,1305764,7472
1803,GCF_025399195.1,Umbelopsis_ramanniana_AG,fungi,1314678,9915
1804,GCF_003711515.1,Sodiomyces_alkalinus_F11,fungi,1314773,9403
1805,GCF_001632365.1,Laetiporus_sulphureus_93-53,fungi,1314785,13739
1806,GCF_010015565.1,Dissoconium_aciculare_CBS_342.82,fungi,1314786,10293
1807,GCF_028828155.1,Penicillium_subrubescens,fungi,1316194,13458
1808,GCF_007821495.1,Lachnellula_hyalina,fungi,1316788,9157
1809,GCF_028827825.1,Penicillium_malachiteum,fungi,1324776,13212
1810,GCF_025433545.1,Fusarium_keratoplasticum,fungi,1328300,14423
1811,GCF_003813185.1,Lentinus_tigrinus_ALCF2SS1-7,fungi,1328758,15364
1812,GCF_001619985.1,Xylona_heveae_TC161,fungi,1328760,8201
1813,GCF_038497685.1,Kockiozyma_suomiensis,fungi,1337062,6129
1814,GCF_038363865.1,Apiospora_hydei,fungi,1337664,15453
1815,GCF_038363985.1,Apiospora_kogelbergensis,fungi,1337665,15232
1816,GCF_002708625.1,Rhizopus_microsporus_ATCC_52813,fungi,1340429,10888
1817,GCF_003344945.1,Aspergillus_welwitschiae,fungi,1341132,13684
1818,GCF_028827695.1,Penicillium_maclennaniae,fungi,1343394,10267
1819,GCF_001661345.1,Ascoidea_rubescens_DSM_1968,fungi,1344418,6785
1820,GCF_000803265.1,Ordospora_colligata_OC4,fungi,1354746,1820
1821,GCF_000497045.1,Kalmanozyma_brasiliensis_GHG001,fungi,1365824,5765
1822,GCF_001651985.1,Fonsecaea_erecta,fungi,1367422,12090
1823,GCF_020536065.1,Ogataea_philodendri,fungi,1378263,7457
1824,GCF_001653235.2,Pochonia_chlamydosporia_170,fungi,1380566,14204
1825,GCF_000576695.1,Kuraishia_capsulata_CBS_1993,fungi,1382522,5988
1826,GCF_022830035.1,Ophidiomyces_ophidiicola,fungi,1387563,6833
1827,GCF_000600275.1,Aspergillus_ruber_CBS_135680,fungi,1388766,10064
1828,GCF_010015585.1,Eremomyces_bilateralis_CBS_781.70,fungi,1392243,9874
1829,GCF_010015815.1,Dothidotthia_symphoricarpi_CBS_119687,fungi,1392245,11704
1830,GCF_002847485.1,Aspergillus_campestris_IBT_28561,fungi,1392248,9655
1831,GCF_002849105.1,Aspergillus_steynii_IBT_23096,fungi,1392250,12919
1832,GCF_002847465.1,Aspergillus_novofumigatus_IBT_16806,fungi,1392255,11426
1833,GCF_002846915.1,Aspergillus_ochraceoroseus_IBT_24754,fungi,1392256,8825
1834,GCF_025526975.1,Fimicolochytrium_jonesii,fungi,1396493,10065
1835,GCF_039999085.1,Cystobasidium_minutum_MCA_4210,fungi,1397322,7806
1836,GCF_000961545.1,Sporothrix_schenckii_1099-18,fungi,1397361,10293
1837,GCF_000820605.1,Sporothrix_brasiliensis_5110,fungi,1398154,9091
1838,GCF_000968595.1,Rasamsonia_emersonii_CBS_393.64,fungi,1408163,9843
1839,GCF_001477535.1,Pneumocystis_jirovecii_RU7,fungi,1408657,3761
1840,GCF_001477545.1,Pneumocystis_carinii_B80,fungi,1408658,3646
1841,GCF_036810445.1,Kwoniella_europaea_PYCC6329,fungi,1423913,8575
1842,GCF_001907595.1,Talaromyces_atroroseus,fungi,1441469,9523
1843,GCF_000835455.1,Fonsecaea_pedrosoi_CBS_271.37,fungi,1442368,12527
1844,GCF_000835555.1,Rhinocladiella_mackenziei_CBS_650.93,fungi,1442369,11382
1845,GCF_000835475.1,Cladophialophora_bantiana_CBS_173.52,fungi,1442370,12762
1846,GCF_000836435.1,Fonsecaea_multimorphosa_CBS_102226,fungi,1442371,12369
1847,GCF_003184625.1,Aspergillus_neoniger_CBS_115656,fungi,1448310,11939
1848,GCF_003184925.1,Aspergillus_vadensis_CBS_113365,fungi,1448311,12132
1849,GCF_003184785.1,Aspergillus_japonicus_CBS_114.51,fungi,1448312,12022
1850,GCF_003184755.1,Aspergillus_piperis_CBS_112811,fungi,1448313,12071
1851,GCF_003184535.1,Aspergillus_eucalypticola_CBS_122712,fungi,1448314,11855
1852,GCF_003184745.1,Aspergillus_uvarum_CBS_121591,fungi,1448315,12014
1853,GCF_003184845.1,Aspergillus_ibericus_CBS_121593,fungi,1448316,11680
1854,GCF_003184835.1,Aspergillus_costaricaensis_CBS_115574,fungi,1448317,11966
1855,GCF_003184825.1,Aspergillus_fijiensis_CBS_313.89,fungi,1448319,12016
1856,GCF_003184545.1,Aspergillus_heteromorphus_CBS_117.55,fungi,1448321,10783
1857,GCF_003184765.1,Aspergillus_aculeatinus_CBS_121060,fungi,1448322,12028
1858,GCF_010015735.1,Aaosphaeria_arxii_CBS_175.79,fungi,1450172,14201
